state,date,condition,percent_value,previous_week,previous_year,publish_date,id
Virginia,2021-06-20,Excellent,1,8,7,2021-06-21,19359
15 States,2021-06-20,Excellent,9,8,7,2021-06-21,19360
Alabama,2021-06-13,Very poor,0,1,3,2021-06-14,19361
Arizona,2021-06-13,Very poor,0,1,3,2021-06-14,19362
Arkansas,2021-06-13,Very poor,1,1,3,2021-06-14,19363
California,2021-06-13,Very poor,0,1,3,2021-06-14,19364
Georgia,2021-06-13,Very poor,1,1,3,2021-06-14,19365
Kansas,2021-06-13,Very poor,0,1,3,2021-06-14,19366
Louisiana,2021-06-13,Very poor,0,1,3,2021-06-14,19367
Mississippi,2021-06-13,Very poor,3,1,3,2021-06-14,19368
Missouri,2021-06-13,Very poor,0,1,3,2021-06-14,19369
North Carolina,2021-06-13,Very poor,0,1,3,2021-06-14,19370
Oklahoma,2021-06-13,Very poor,0,1,3,2021-06-14,19371
South Carolina,2021-06-13,Very poor,1,1,3,2021-06-14,19372
Tennessee,2021-06-13,Very poor,9,1,3,2021-06-14,19373
Texas,2021-06-13,Very poor,1,1,3,2021-06-14,19374
Virginia,2021-06-13,Very poor,0,1,3,2021-06-14,19375
15 States,2021-06-13,Very poor,1,1,3,2021-06-14,19376
Alabama,2021-06-13,Poor,0,14,14,2021-06-14,19377
Arizona,2021-06-13,Poor,0,14,14,2021-06-14,19378
Arkansas,2021-06-13,Poor,3,14,14,2021-06-14,19379
California,2021-06-13,Poor,0,14,14,2021-06-14,19380
Georgia,2021-06-13,Poor,6,14,14,2021-06-14,19381
Kansas,2021-06-13,Poor,1,14,14,2021-06-14,19382
Louisiana,2021-06-13,Poor,0,14,14,2021-06-14,19383
Mississippi,2021-06-13,Poor,9,14,14,2021-06-14,19384
Missouri,2021-06-13,Poor,7,14,14,2021-06-14,19385
North Carolina,2021-06-13,Poor,3,14,14,2021-06-14,19386
Oklahoma,2021-06-13,Poor,0,14,14,2021-06-14,19387
South Carolina,2021-06-13,Poor,11,14,14,2021-06-14,19388
Tennessee,2021-06-13,Poor,14,14,14,2021-06-14,19389
Texas,2021-06-13,Poor,10,14,14,2021-06-14,19390
Virginia,2021-06-13,Poor,2,14,14,2021-06-14,19391
15 States,2021-06-13,Poor,8,14,14,2021-06-14,19392
Alabama,2021-06-13,Fair,9,39,40,2021-06-14,19393
Arizona,2021-06-13,Fair,20,39,40,2021-06-14,19394
Arkansas,2021-06-13,Fair,15,39,40,2021-06-14,19395
California,2021-06-13,Fair,10,39,40,2021-06-14,19396
Georgia,2021-06-13,Fair,29,39,40,2021-06-14,19397
Kansas,2021-06-13,Fair,39,39,40,2021-06-14,19398
Louisiana,2021-06-13,Fair,6,39,40,2021-06-14,19399
Mississippi,2021-06-13,Fair,27,39,40,2021-06-14,19400
Missouri,2021-06-13,Fair,25,39,40,2021-06-14,19401
North Carolina,2021-06-13,Fair,26,39,40,2021-06-14,19402
Oklahoma,2021-06-13,Fair,34,39,40,2021-06-14,19403
South Carolina,2021-06-13,Fair,18,39,40,2021-06-14,19404
Tennessee,2021-06-13,Fair,21,39,40,2021-06-14,19405
Texas,2021-06-13,Fair,61,39,40,2021-06-14,19406
Virginia,2021-06-13,Fair,18,39,40,2021-06-14,19407
15 States,2021-06-13,Fair,46,39,40,2021-06-14,19408
Alabama,2021-06-13,Good,71,41,36,2021-06-14,19409
Arizona,2021-06-13,Good,62,41,36,2021-06-14,19410
Arkansas,2021-06-13,Good,54,41,36,2021-06-14,19411
California,2021-06-13,Good,90,41,36,2021-06-14,19412
Georgia,2021-06-13,Good,58,41,36,2021-06-14,19413
Kansas,2021-06-13,Good,57,41,36,2021-06-14,19414
Louisiana,2021-06-13,Good,93,41,36,2021-06-14,19415
Mississippi,2021-06-13,Good,55,41,36,2021-06-14,19416
Missouri,2021-06-13,Good,68,41,36,2021-06-14,19417
North Carolina,2021-06-13,Good,66,41,36,2021-06-14,19418
Oklahoma,2021-06-13,Good,66,41,36,2021-06-14,19419
South Carolina,2021-06-13,Good,60,41,36,2021-06-14,19420
Tennessee,2021-06-13,Good,49,41,36,2021-06-14,19421
Texas,2021-06-13,Good,20,41,36,2021-06-14,19422
Virginia,2021-06-13,Good,77,41,36,2021-06-14,19423
15 States,2021-06-13,Good,37,41,36,2021-06-14,19424
Alabama,2021-06-13,Excellent,20,5,7,2021-06-14,19425
Arizona,2021-06-13,Excellent,18,5,7,2021-06-14,19426
Arkansas,2021-06-13,Excellent,27,5,7,2021-06-14,19427
California,2021-06-13,Excellent,0,5,7,2021-06-14,19428
Georgia,2021-06-13,Excellent,6,5,7,2021-06-14,19429
Kansas,2021-06-13,Excellent,3,5,7,2021-06-14,19430
Louisiana,2021-06-13,Excellent,1,5,7,2021-06-14,19431
Mississippi,2021-06-13,Excellent,6,5,7,2021-06-14,19432
Missouri,2021-06-13,Excellent,0,5,7,2021-06-14,19433
North Carolina,2021-06-13,Excellent,5,5,7,2021-06-14,19434
Oklahoma,2021-06-13,Excellent,0,5,7,2021-06-14,19435
South Carolina,2021-06-13,Excellent,10,5,7,2021-06-14,19436
Tennessee,2021-06-13,Excellent,7,5,7,2021-06-14,19437
Texas,2021-06-13,Excellent,8,5,7,2021-06-14,19438
Virginia,2021-06-13,Excellent,3,5,7,2021-06-14,19439
15 States,2021-06-13,Excellent,8,5,7,2021-06-14,19440
Alabama,2021-06-06,Very poor,0,1,2,2021-06-07,19441
Arizona,2021-06-06,Very poor,0,1,2,2021-06-07,19442
Arkansas,2021-06-06,Very poor,0,1,2,2021-06-07,19443
California,2021-06-06,Very poor,0,1,2,2021-06-07,19444
Georgia,2021-06-06,Very poor,1,1,2,2021-06-07,19445
Kansas,2021-06-06,Very poor,0,1,2,2021-06-07,19446
Louisiana,2021-06-06,Very poor,0,1,2,2021-06-07,19447
Mississippi,2021-06-06,Very poor,1,1,2,2021-06-07,19448
Missouri,2021-06-06,Very poor,0,1,2,2021-06-07,19449
North Carolina,2021-06-06,Very poor,0,1,2,2021-06-07,19450
Oklahoma,2021-06-06,Very poor,0,1,2,2021-06-07,19451
South Carolina,2021-06-06,Very poor,1,1,2,2021-06-07,19452
Tennessee,2021-06-06,Very poor,4,1,2,2021-06-07,19453
Texas,2021-06-06,Very poor,1,1,2,2021-06-07,19454
Virginia,2021-06-06,Very poor,0,1,2,2021-06-07,19455
15 States,2021-06-06,Very poor,1,1,2,2021-06-07,19456
Alabama,2021-06-06,Poor,0,18,11,2021-06-07,19457
Arizona,2021-06-06,Poor,0,18,11,2021-06-07,19458
Arkansas,2021-06-06,Poor,0,18,11,2021-06-07,19459
California,2021-06-06,Poor,0,18,11,2021-06-07,19460
Georgia,2021-06-06,Poor,7,18,11,2021-06-07,19461
Kansas,2021-06-06,Poor,3,18,11,2021-06-07,19462
Louisiana,2021-06-06,Poor,2,18,11,2021-06-07,19463
Mississippi,2021-06-06,Poor,5,18,11,2021-06-07,19464
Missouri,2021-06-06,Poor,7,18,11,2021-06-07,19465
North Carolina,2021-06-06,Poor,4,18,11,2021-06-07,19466
Oklahoma,2021-06-06,Poor,0,18,11,2021-06-07,19467
South Carolina,2021-06-06,Poor,17,18,11,2021-06-07,19468
Tennessee,2021-06-06,Poor,6,18,11,2021-06-07,19469
Texas,2021-06-06,Poor,20,18,11,2021-06-07,19470
Virginia,2021-06-06,Poor,2,18,11,2021-06-07,19471
15 States,2021-06-06,Poor,14,18,11,2021-06-07,19472
Alabama,2021-06-06,Fair,20,38,44,2021-06-07,19473
Arizona,2021-06-06,Fair,20,38,44,2021-06-07,19474
Arkansas,2021-06-06,Fair,13,38,44,2021-06-07,19475
California,2021-06-06,Fair,10,38,44,2021-06-07,19476
Georgia,2021-06-06,Fair,29,38,44,2021-06-07,19477
Kansas,2021-06-06,Fair,42,38,44,2021-06-07,19478
Louisiana,2021-06-06,Fair,10,38,44,2021-06-07,19479
Mississippi,2021-06-06,Fair,19,38,44,2021-06-07,19480
Missouri,2021-06-06,Fair,25,38,44,2021-06-07,19481
North Carolina,2021-06-06,Fair,24,38,44,2021-06-07,19482
Oklahoma,2021-06-06,Fair,42,38,44,2021-06-07,19483
South Carolina,2021-06-06,Fair,20,38,44,2021-06-07,19484
Tennessee,2021-06-06,Fair,17,38,44,2021-06-07,19485
Texas,2021-06-06,Fair,50,38,44,2021-06-07,19486
Virginia,2021-06-06,Fair,11,38,44,2021-06-07,19487
15 States,2021-06-06,Fair,39,38,44,2021-06-07,19488
Alabama,2021-06-06,Good,72,38,36,2021-06-07,19489
Arizona,2021-06-06,Good,53,38,36,2021-06-07,19490
Arkansas,2021-06-06,Good,58,38,36,2021-06-07,19491
California,2021-06-06,Good,90,38,36,2021-06-07,19492
Georgia,2021-06-06,Good,56,38,36,2021-06-07,19493
Kansas,2021-06-06,Good,52,38,36,2021-06-07,19494
Louisiana,2021-06-06,Good,88,38,36,2021-06-07,19495
Mississippi,2021-06-06,Good,64,38,36,2021-06-07,19496
Missouri,2021-06-06,Good,68,38,36,2021-06-07,19497
North Carolina,2021-06-06,Good,70,38,36,2021-06-07,19498
Oklahoma,2021-06-06,Good,58,38,36,2021-06-07,19499
South Carolina,2021-06-06,Good,57,38,36,2021-06-07,19500
Tennessee,2021-06-06,Good,62,38,36,2021-06-07,19501
Texas,2021-06-06,Good,26,38,36,2021-06-07,19502
Virginia,2021-06-06,Good,86,38,36,2021-06-07,19503
15 States,2021-06-06,Good,41,38,36,2021-06-07,19504
Alabama,2021-06-06,Excellent,8,5,7,2021-06-07,19505
Arizona,2021-06-06,Excellent,27,5,7,2021-06-07,19506
Arkansas,2021-06-06,Excellent,29,5,7,2021-06-07,19507
California,2021-06-06,Excellent,0,5,7,2021-06-07,19508
Georgia,2021-06-06,Excellent,7,5,7,2021-06-07,19509
Kansas,2021-06-06,Excellent,3,5,7,2021-06-07,19510
Louisiana,2021-06-06,Excellent,0,5,7,2021-06-07,19511
Mississippi,2021-06-06,Excellent,11,5,7,2021-06-07,19512
Missouri,2021-06-06,Excellent,0,5,7,2021-06-07,19513
North Carolina,2021-06-06,Excellent,2,5,7,2021-06-07,19514
Oklahoma,2021-06-06,Excellent,0,5,7,2021-06-07,19515
South Carolina,2021-06-06,Excellent,5,5,7,2021-06-07,19516
Tennessee,2021-06-06,Excellent,11,5,7,2021-06-07,19517
Texas,2021-06-06,Excellent,3,5,7,2021-06-07,19518
Virginia,2021-06-06,Excellent,1,5,7,2021-06-07,19519
15 States,2021-06-06,Excellent,5,5,7,2021-06-07,19520
Alabama,2021-05-30,Very poor,0,0,1,2021-06-01,19521
Arizona,2021-05-30,Very poor,0,0,1,2021-06-01,19522
Arkansas,2021-05-30,Very poor,0,0,1,2021-06-01,19523
California,2021-05-30,Very poor,0,0,1,2021-06-01,19524
Georgia,2021-05-30,Very poor,0,0,1,2021-06-01,19525
Kansas,2021-05-30,Very poor,2,0,1,2021-06-01,19526
Louisiana,2021-05-30,Very poor,1,0,1,2021-06-01,19527
Mississippi,2021-05-30,Very poor,0,0,1,2021-06-01,19528
Missouri,2021-05-30,Very poor,0,0,1,2021-06-01,19529
North Carolina,2021-05-30,Very poor,0,0,1,2021-06-01,19530
Oklahoma,2021-05-30,Very poor,0,0,1,2021-06-01,19531
South Carolina,2021-05-30,Very poor,3,0,1,2021-06-01,19532
Tennessee,2021-05-30,Very poor,4,0,1,2021-06-01,19533
Texas,2021-05-30,Very poor,2,0,1,2021-06-01,19534
Virginia,2021-05-30,Very poor,0,0,1,2021-06-01,19535
15 States,2021-05-30,Very poor,1,0,1,2021-06-01,19536
Alabama,2021-05-30,Poor,1,0,7,2021-06-01,19537
Arizona,2021-05-30,Poor,0,0,7,2021-06-01,19538
Arkansas,2021-05-30,Poor,0,0,7,2021-06-01,19539
California,2021-05-30,Poor,0,0,7,2021-06-01,19540
Georgia,2021-05-30,Poor,3,0,7,2021-06-01,19541
Kansas,2021-05-30,Poor,5,0,7,2021-06-01,19542
Louisiana,2021-05-30,Poor,2,0,7,2021-06-01,19543
Mississippi,2021-05-30,Poor,3,0,7,2021-06-01,19544
Missouri,2021-05-30,Poor,7,0,7,2021-06-01,19545
North Carolina,2021-05-30,Poor,5,0,7,2021-06-01,19546
Oklahoma,2021-05-30,Poor,0,0,7,2021-06-01,19547
South Carolina,2021-05-30,Poor,23,0,7,2021-06-01,19548
Tennessee,2021-05-30,Poor,8,0,7,2021-06-01,19549
Texas,2021-05-30,Poor,28,0,7,2021-06-01,19550
Virginia,2021-05-30,Poor,3,0,7,2021-06-01,19551
15 States,2021-05-30,Poor,18,0,7,2021-06-01,19552
Alabama,2021-05-30,Fair,22,0,48,2021-06-01,19553
Arizona,2021-05-30,Fair,29,0,48,2021-06-01,19554
Arkansas,2021-05-30,Fair,10,0,48,2021-06-01,19555
California,2021-05-30,Fair,15,0,48,2021-06-01,19556
Georgia,2021-05-30,Fair,23,0,48,2021-06-01,19557
Kansas,2021-05-30,Fair,48,0,48,2021-06-01,19558
Louisiana,2021-05-30,Fair,14,0,48,2021-06-01,19559
Mississippi,2021-05-30,Fair,16,0,48,2021-06-01,19560
Missouri,2021-05-30,Fair,25,0,48,2021-06-01,19561
North Carolina,2021-05-30,Fair,42,0,48,2021-06-01,19562
Oklahoma,2021-05-30,Fair,5,0,48,2021-06-01,19563
South Carolina,2021-05-30,Fair,19,0,48,2021-06-01,19564
Tennessee,2021-05-30,Fair,17,0,48,2021-06-01,19565
Texas,2021-05-30,Fair,50,0,48,2021-06-01,19566
Virginia,2021-05-30,Fair,12,0,48,2021-06-01,19567
15 States,2021-05-30,Fair,38,0,48,2021-06-01,19568
Alabama,2021-05-30,Good,68,0,39,2021-06-01,19569
Arizona,2021-05-30,Good,53,0,39,2021-06-01,19570
Arkansas,2021-05-30,Good,58,0,39,2021-06-01,19571
California,2021-05-30,Good,85,0,39,2021-06-01,19572
Georgia,2021-05-30,Good,69,0,39,2021-06-01,19573
Kansas,2021-05-30,Good,41,0,39,2021-06-01,19574
Louisiana,2021-05-30,Good,82,0,39,2021-06-01,19575
Mississippi,2021-05-30,Good,69,0,39,2021-06-01,19576
Missouri,2021-05-30,Good,68,0,39,2021-06-01,19577
North Carolina,2021-05-30,Good,48,0,39,2021-06-01,19578
Oklahoma,2021-05-30,Good,95,0,39,2021-06-01,19579
South Carolina,2021-05-30,Good,51,0,39,2021-06-01,19580
Tennessee,2021-05-30,Good,57,0,39,2021-06-01,19581
Texas,2021-05-30,Good,17,0,39,2021-06-01,19582
Virginia,2021-05-30,Good,84,0,39,2021-06-01,19583
15 States,2021-05-30,Good,38,0,39,2021-06-01,19584
Alabama,2021-05-30,Excellent,9,0,5,2021-06-01,19585
Arizona,2021-05-30,Excellent,18,0,5,2021-06-01,19586
Arkansas,2021-05-30,Excellent,32,0,5,2021-06-01,19587
California,2021-05-30,Excellent,0,0,5,2021-06-01,19588
Georgia,2021-05-30,Excellent,5,0,5,2021-06-01,19589
Kansas,2021-05-30,Excellent,4,0,5,2021-06-01,19590
Louisiana,2021-05-30,Excellent,1,0,5,2021-06-01,19591
Mississippi,2021-05-30,Excellent,12,0,5,2021-06-01,19592
Missouri,2021-05-30,Excellent,0,0,5,2021-06-01,19593
North Carolina,2021-05-30,Excellent,5,0,5,2021-06-01,19594
Oklahoma,2021-05-30,Excellent,0,0,5,2021-06-01,19595
South Carolina,2021-05-30,Excellent,4,0,5,2021-06-01,19596
Tennessee,2021-05-30,Excellent,14,0,5,2021-06-01,19597
Texas,2021-05-30,Excellent,3,0,5,2021-06-01,19598
Virginia,2021-05-30,Excellent,1,0,5,2021-06-01,19599
15 States,2021-05-30,Excellent,5,0,5,2021-06-01,19600
Alabama,2022-10-23,Very poor,0,17,1,2022-10-24,19601
Arizona,2022-10-23,Very poor,1,17,1,2022-10-24,19602
Arkansas,2022-10-23,Very poor,6,17,1,2022-10-24,19603
California,2022-10-23,Very poor,0,17,1,2022-10-24,19604
Georgia,2022-10-23,Very poor,1,17,1,2022-10-24,19605
Kansas,2022-10-23,Very poor,10,17,1,2022-10-24,19606
Louisiana,2022-10-23,Very poor,6,17,1,2022-10-24,19607
Mississippi,2022-10-23,Very poor,0,17,1,2022-10-24,19608
Missouri,2022-10-23,Very poor,6,17,1,2022-10-24,19609
North Carolina,2022-10-23,Very poor,2,17,1,2022-10-24,19610
Oklahoma,2022-10-23,Very poor,51,17,1,2022-10-24,19611
South Carolina,2022-10-23,Very poor,1,17,1,2022-10-24,19612
Tennessee,2022-10-23,Very poor,3,17,1,2022-10-24,19613
Texas,2022-10-23,Very poor,31,17,1,2022-10-24,19614
Virginia,2022-10-23,Very poor,0,17,1,2022-10-24,19615
15 States,2022-10-23,Very poor,21,17,1,2022-10-24,19616
Alabama,2022-10-23,Poor,3,29,5,2022-10-24,19617
Arizona,2022-10-23,Poor,1,29,5,2022-10-24,19618
Arkansas,2022-10-23,Poor,5,29,5,2022-10-24,19619
California,2022-10-23,Poor,0,29,5,2022-10-24,19620
Georgia,2022-10-23,Poor,6,29,5,2022-10-24,19621
Kansas,2022-10-23,Poor,41,29,5,2022-10-24,19622
Louisiana,2022-10-23,Poor,17,29,5,2022-10-24,19623
Mississippi,2022-10-23,Poor,6,29,5,2022-10-24,19624
Missouri,2022-10-23,Poor,6,29,5,2022-10-24,19625
North Carolina,2022-10-23,Poor,10,29,5,2022-10-24,19626
Oklahoma,2022-10-23,Poor,7,29,5,2022-10-24,19627
South Carolina,2022-10-23,Poor,8,29,5,2022-10-24,19628
Tennessee,2022-10-23,Poor,8,29,5,2022-10-24,19629
Texas,2022-10-23,Poor,37,29,5,2022-10-24,19630
Virginia,2022-10-23,Poor,2,29,5,2022-10-24,19631
15 States,2022-10-23,Poor,24,29,5,2022-10-24,19632
Alabama,2022-10-23,Fair,19,23,30,2022-10-24,19633
Arizona,2022-10-23,Fair,9,23,30,2022-10-24,19634
Arkansas,2022-10-23,Fair,15,23,30,2022-10-24,19635
California,2022-10-23,Fair,5,23,30,2022-10-24,19636
Georgia,2022-10-23,Fair,31,23,30,2022-10-24,19637
Kansas,2022-10-23,Fair,31,23,30,2022-10-24,19638
Louisiana,2022-10-23,Fair,44,23,30,2022-10-24,19639
Mississippi,2022-10-23,Fair,27,23,30,2022-10-24,19640
Missouri,2022-10-23,Fair,28,23,30,2022-10-24,19641
North Carolina,2022-10-23,Fair,34,23,30,2022-10-24,19642
Oklahoma,2022-10-23,Fair,37,23,30,2022-10-24,19643
South Carolina,2022-10-23,Fair,20,23,30,2022-10-24,19644
Tennessee,2022-10-23,Fair,34,23,30,2022-10-24,19645
Texas,2022-10-23,Fair,22,23,30,2022-10-24,19646
Virginia,2022-10-23,Fair,17,23,30,2022-10-24,19647
15 States,2022-10-23,Fair,25,23,30,2022-10-24,19648
Alabama,2022-10-23,Good,74,26,48,2022-10-24,19649
Arizona,2022-10-23,Good,36,26,48,2022-10-24,19650
Arkansas,2022-10-23,Good,51,26,48,2022-10-24,19651
California,2022-10-23,Good,95,26,48,2022-10-24,19652
Georgia,2022-10-23,Good,53,26,48,2022-10-24,19653
Kansas,2022-10-23,Good,17,26,48,2022-10-24,19654
Louisiana,2022-10-23,Good,31,26,48,2022-10-24,19655
Mississippi,2022-10-23,Good,63,26,48,2022-10-24,19656
Missouri,2022-10-23,Good,57,26,48,2022-10-24,19657
North Carolina,2022-10-23,Good,49,26,48,2022-10-24,19658
Oklahoma,2022-10-23,Good,5,26,48,2022-10-24,19659
South Carolina,2022-10-23,Good,70,26,48,2022-10-24,19660
Tennessee,2022-10-23,Good,49,26,48,2022-10-24,19661
Texas,2022-10-23,Good,8,26,48,2022-10-24,19662
Virginia,2022-10-23,Good,78,26,48,2022-10-24,19663
15 States,2022-10-23,Good,26,26,48,2022-10-24,19664
Alabama,2022-10-23,Excellent,4,5,16,2022-10-24,19665
Arizona,2022-10-23,Excellent,53,5,16,2022-10-24,19666
Arkansas,2022-10-23,Excellent,23,5,16,2022-10-24,19667
California,2022-10-23,Excellent,0,5,16,2022-10-24,19668
Georgia,2022-10-23,Excellent,9,5,16,2022-10-24,19669
Kansas,2022-10-23,Excellent,1,5,16,2022-10-24,19670
Louisiana,2022-10-23,Excellent,2,5,16,2022-10-24,19671
Mississippi,2022-10-23,Excellent,4,5,16,2022-10-24,19672
Missouri,2022-10-23,Excellent,3,5,16,2022-10-24,19673
North Carolina,2022-10-23,Excellent,5,5,16,2022-10-24,19674
Oklahoma,2022-10-23,Excellent,0,5,16,2022-10-24,19675
South Carolina,2022-10-23,Excellent,1,5,16,2022-10-24,19676
Tennessee,2022-10-23,Excellent,6,5,16,2022-10-24,19677
Texas,2022-10-23,Excellent,2,5,16,2022-10-24,19678
Virginia,2022-10-23,Excellent,3,5,16,2022-10-24,19679
15 States,2022-10-23,Excellent,4,5,16,2022-10-24,19680
Alabama,2022-10-16,Very poor,0,15,1,2022-10-17,19681
Arizona,2022-10-16,Very poor,1,15,1,2022-10-17,19682
Arkansas,2022-10-16,Very poor,6,15,1,2022-10-17,19683
California,2022-10-16,Very poor,0,15,1,2022-10-17,19684
Georgia,2022-10-16,Very poor,1,15,1,2022-10-17,19685
Kansas,2022-10-16,Very poor,11,15,1,2022-10-17,19686
Louisiana,2022-10-16,Very poor,6,15,1,2022-10-17,19687
Mississippi,2022-10-16,Very poor,0,15,1,2022-10-17,19688
Missouri,2022-10-16,Very poor,6,15,1,2022-10-17,19689
North Carolina,2022-10-16,Very poor,0,15,1,2022-10-17,19690
Oklahoma,2022-10-16,Very poor,43,15,1,2022-10-17,19691
South Carolina,2022-10-16,Very poor,1,15,1,2022-10-17,19692
Tennessee,2022-10-16,Very poor,3,15,1,2022-10-17,19693
Texas,2022-10-16,Very poor,25,15,1,2022-10-17,19694
Virginia,2022-10-16,Very poor,0,15,1,2022-10-17,19695
15 States,2022-10-16,Very poor,17,15,1,2022-10-17,19696
Alabama,2022-10-16,Poor,7,32,4,2022-10-17,19697
Arizona,2022-10-16,Poor,0,32,4,2022-10-17,19698
Arkansas,2022-10-16,Poor,5,32,4,2022-10-17,19699
California,2022-10-16,Poor,0,32,4,2022-10-17,19700
Georgia,2022-10-16,Poor,6,32,4,2022-10-17,19701
Kansas,2022-10-16,Poor,41,32,4,2022-10-17,19702
Louisiana,2022-10-16,Poor,17,32,4,2022-10-17,19703
Mississippi,2022-10-16,Poor,6,32,4,2022-10-17,19704
Missouri,2022-10-16,Poor,6,32,4,2022-10-17,19705
North Carolina,2022-10-16,Poor,6,32,4,2022-10-17,19706
Oklahoma,2022-10-16,Poor,7,32,4,2022-10-17,19707
South Carolina,2022-10-16,Poor,8,32,4,2022-10-17,19708
Tennessee,2022-10-16,Poor,10,32,4,2022-10-17,19709
Texas,2022-10-16,Poor,46,32,4,2022-10-17,19710
Virginia,2022-10-16,Poor,1,32,4,2022-10-17,19711
15 States,2022-10-16,Poor,29,32,4,2022-10-17,19712
Alabama,2022-10-16,Fair,24,23,31,2022-10-17,19713
Arizona,2022-10-16,Fair,0,23,31,2022-10-17,19714
Arkansas,2022-10-16,Fair,15,23,31,2022-10-17,19715
California,2022-10-16,Fair,5,23,31,2022-10-17,19716
Georgia,2022-10-16,Fair,27,23,31,2022-10-17,19717
Kansas,2022-10-16,Fair,31,23,31,2022-10-17,19718
Louisiana,2022-10-16,Fair,44,23,31,2022-10-17,19719
Mississippi,2022-10-16,Fair,27,23,31,2022-10-17,19720
Missouri,2022-10-16,Fair,28,23,31,2022-10-17,19721
North Carolina,2022-10-16,Fair,27,23,31,2022-10-17,19722
Oklahoma,2022-10-16,Fair,46,23,31,2022-10-17,19723
South Carolina,2022-10-16,Fair,23,23,31,2022-10-17,19724
Tennessee,2022-10-16,Fair,33,23,31,2022-10-17,19725
Texas,2022-10-16,Fair,19,23,31,2022-10-17,19726
Virginia,2022-10-16,Fair,21,23,31,2022-10-17,19727
15 States,2022-10-16,Fair,23,23,31,2022-10-17,19728
Alabama,2022-10-16,Good,65,25,53,2022-10-17,19729
Arizona,2022-10-16,Good,40,25,53,2022-10-17,19730
Arkansas,2022-10-16,Good,51,25,53,2022-10-17,19731
California,2022-10-16,Good,95,25,53,2022-10-17,19732
Georgia,2022-10-16,Good,55,25,53,2022-10-17,19733
Kansas,2022-10-16,Good,16,25,53,2022-10-17,19734
Louisiana,2022-10-16,Good,31,25,53,2022-10-17,19735
Mississippi,2022-10-16,Good,63,25,53,2022-10-17,19736
Missouri,2022-10-16,Good,57,25,53,2022-10-17,19737
North Carolina,2022-10-16,Good,62,25,53,2022-10-17,19738
Oklahoma,2022-10-16,Good,4,25,53,2022-10-17,19739
South Carolina,2022-10-16,Good,66,25,53,2022-10-17,19740
Tennessee,2022-10-16,Good,47,25,53,2022-10-17,19741
Texas,2022-10-16,Good,8,25,53,2022-10-17,19742
Virginia,2022-10-16,Good,76,25,53,2022-10-17,19743
15 States,2022-10-16,Good,26,25,53,2022-10-17,19744
Alabama,2022-10-16,Excellent,4,5,11,2022-10-17,19745
Arizona,2022-10-16,Excellent,59,5,11,2022-10-17,19746
Arkansas,2022-10-16,Excellent,23,5,11,2022-10-17,19747
California,2022-10-16,Excellent,0,5,11,2022-10-17,19748
Georgia,2022-10-16,Excellent,11,5,11,2022-10-17,19749
Kansas,2022-10-16,Excellent,1,5,11,2022-10-17,19750
Louisiana,2022-10-16,Excellent,2,5,11,2022-10-17,19751
Mississippi,2022-10-16,Excellent,4,5,11,2022-10-17,19752
Missouri,2022-10-16,Excellent,3,5,11,2022-10-17,19753
North Carolina,2022-10-16,Excellent,5,5,11,2022-10-17,19754
Oklahoma,2022-10-16,Excellent,0,5,11,2022-10-17,19755
South Carolina,2022-10-16,Excellent,2,5,11,2022-10-17,19756
Tennessee,2022-10-16,Excellent,7,5,11,2022-10-17,19757
Texas,2022-10-16,Excellent,2,5,11,2022-10-17,19758
Virginia,2022-10-16,Excellent,2,5,11,2022-10-17,19759
15 States,2022-10-16,Excellent,5,5,11,2022-10-17,19760
Alabama,2022-10-09,Very poor,0,15,1,2022-10-11,19761
Arizona,2022-10-09,Very poor,1,15,1,2022-10-11,19762
Arkansas,2022-10-09,Very poor,5,15,1,2022-10-11,19763
California,2022-10-09,Very poor,0,15,1,2022-10-11,19764
Georgia,2022-10-09,Very poor,1,15,1,2022-10-11,19765
Kansas,2022-10-09,Very poor,12,15,1,2022-10-11,19766
Louisiana,2022-10-09,Very poor,6,15,1,2022-10-11,19767
Mississippi,2022-10-09,Very poor,0,15,1,2022-10-11,19768
Missouri,2022-10-09,Very poor,6,15,1,2022-10-11,19769
North Carolina,2022-10-09,Very poor,1,15,1,2022-10-11,19770
Oklahoma,2022-10-09,Very poor,39,15,1,2022-10-11,19771
South Carolina,2022-10-09,Very poor,1,15,1,2022-10-11,19772
Tennessee,2022-10-09,Very poor,7,15,1,2022-10-11,19773
Texas,2022-10-09,Very poor,21,15,1,2022-10-11,19774
Virginia,2022-10-09,Very poor,0,15,1,2022-10-11,19775
15 States,2022-10-09,Very poor,15,15,1,2022-10-11,19776
Alabama,2022-10-09,Poor,6,31,5,2022-10-11,19777
Arizona,2022-10-09,Poor,0,31,5,2022-10-11,19778
Arkansas,2022-10-09,Poor,5,31,5,2022-10-11,19779
California,2022-10-09,Poor,0,31,5,2022-10-11,19780
Georgia,2022-10-09,Poor,6,31,5,2022-10-11,19781
Kansas,2022-10-09,Poor,46,31,5,2022-10-11,19782
Louisiana,2022-10-09,Poor,17,31,5,2022-10-11,19783
Mississippi,2022-10-09,Poor,6,31,5,2022-10-11,19784
Missouri,2022-10-09,Poor,6,31,5,2022-10-11,19785
North Carolina,2022-10-09,Poor,6,31,5,2022-10-11,19786
Oklahoma,2022-10-09,Poor,9,31,5,2022-10-11,19787
